"Game Area","Source","Criteria","Who","English","ID","Trigger","User Data","Repeatable","Memory","Notes","English Old","French","Italian","German","Spanish","Brasilian","Dutch","Hungarian","Polish","Russian"
"Media","Dilemma","Type = Header;","MediaPerson","Interview Request","PSG_10003731","Type = Dilemma7;","MailType = Dilemma; MailGroup = Team","TRUE","","","","Demande d'interview","Richiesta di intervista","Interviewanfrage","Petición de entrevista","Pedido de entrevista","Interviewaanvraag","Interjúkérés","Prośba o wywiad","Запрос на интервью"
"Media","Dilemma","Type = Dilemma7;","MediaPerson","Hi {Player:FirstName},

We'd like to take some of {Subject:Name}'s time for an interview... is that okay?

We'll reimburse you for the time we use, naturally…","PSG_10006150","","MailButton = PSG_10006151; MailButton = PSG_10006152; SetSubject = RandomPlayerDriver;","TRUE","","","","Salut {Player:FirstName},

On aimerait bien vous emprunter {Subject:Name} un moment pour une interview, est-ce que ça vous va ?

Nous paierons pour le dérangement, cela va de soi.","Ciao {Player:FirstName},

Ci piacerebbe rubare un po' del tempo di {Subject:Name} per un'intervista... Va bene?

Pagheremo lo slot, ovviamente.","Hi {Player:FirstName},

wir würden gern ein Interview mit {Subject:Name} führen. Wäre das okay?

Wir zahlen natürlich dafür.","Hola, {Player:FirstName}

Nos gustaría hacer una entrevista a {Subject:Name}...

Pagaríamos por ello, claro.","Olá {Player:FirstName},

Nós gostaríamos de um pouco do tempo de {Subject:Name} para uma entrevista... haveria algum problema?

Naturalmente, iremos reembolsá-lo pelo tempo que usarmos...","Hallo {Player:FirstName},

We zouden graag een interview willen houden met {Subject:Name}... Is dat oké?

Vanzelfsprekend betalen we ervoor…","Helló, {Player:FirstName},

Szeretnénk egy kis időt elrabolni {Subject:Name} életéből egy interjúra… rendben van ez így?

Természetesen kárpótolunk az így elvett időért…","<gender^Subject=F>
Witaj, {Player:FirstName},

Czy {Subject:Name} może odejść na chwilę od pracy? Chcemy przeprowadzić z nią wywiad.

Oczywiście zapłacimy za wykorzystany czas.
</gender>
<gender^Subject=M> 
Witaj, {Player:FirstName},

Czy {Subject:Name} może odejść na chwilę od pracy? Chcemy przeprowadzić z nim wywiad.

Oczywiście zapłacimy za wykorzystany czas.
</gender>","Добрый день, {Player:FirstName}!

Мы хотели бы, чтобы {Subject:Name} дал нам интервью. Вы согласны?

Разумеется, мы готовы заплатить."
"Media","DilemmaButtonText","","MediaPerson","Go ahead!","PSG_10006151","","Transaction = +0.1; SubjectMorale = -20;","TRUE","","","","Allez-y.","Non c'è problema!","Nur zu!","¡Venga, vale!","Vá em frente!","Ga je gang!","Csak rajta!","Proszę!","Я не против!"
"Media","DilemmaButtonText","","MediaPerson","It's a distraction!","PSG_10006152","","SubjectMorale = +5;","TRUE","","","","Mmm, ça risque d'être une distraction.","È una distrazione!","Das ist eine Ablenkung.","¡No distraigáis a mis pilotos!","É uma distração!","Dat leidt alleen maar af!","Csak összezavarnák!","Zawracanie głowy!","Не отвлекайте!"
"Media","Dilemma","Type = Header;","MediaPerson","TV Piece?","PSG_10003732","Type = Dilemma8;","MailType = Dilemma; MailGroup = Team","TRUE","","","","Docu télé ?","Un servizio per la TV?","Fürs Fernsehen?","¿Para la tele?","É para a TV?","Tv-programma?","Tévéműsor?","Program telewizyjny?","Телесюжет"
"Media","Dilemma","Type = Dilemma8;","MediaPerson","Hi {Player:FirstName},

One of our directors here at {Sender:Employer} would absolutely <i>love</i> to film a TV piece in your factory.

I understand that this would be an imposition, but we'll make a compensatory payment, naturally… ","PSG_10006154","","MailButton = PSG_10006155; MailButton = PSG_10006156; ","TRUE","","","","Bonjour {Player:FirstName},

Un de nos directeurs ici chez {Sender:Employer} <i>adorerait</i> filmer un documentaire pour la TV dans votre usine.

Cette demande est un peu importune, mais nous paierons pour le dérangement, bien entendu... ","Ciao {Player:FirstName},

Uno dei nostri dirigenti qui a {Sender:Employer} vorrebbe girare un servizio nel tuo stabilimento.

Capisco che possa sembrare un'imposizione, ma siamo disposti a pagare, ovviamente... ","Hallo {Player:FirstName},

wir hier von {Sender:Employer} würden gerne einen Clip fürs Fernsehen in Ihrer Fabrik drehen.

Ich weiß, dass das Umstände macht, aber wir bieten natürlich eine Bezahlung an ... ","Hola, {Player:FirstName}

Uno de nuestros directores se muere de ganas de hacer un reportaje sobre vuestra fábrica para {Sender:Employer}.

Entiendo que es mucho pedir, pero lo pagaríamos bien... ","Olá {Player:FirstName},

Um dos nossos diretores na {Sender:Employer} <i>adoraria</i> fazer umas reportagens para a TV em sua fábrica.

Eu compreendo que isso seria um incômodo, mas faremos um pagamento para compensar, obviamente... ","Hallo {Player:FirstName},

Een van onze regisseurs hier bij {Sender:Employer} zou het <i>geweldig</i> vinden om een tv-programma te maken in jullie fabriek.

Ik begrijp dat we jullie tot last zullen zijn, maar vanzelfsprekend willen we ervoor betalen… ","Helló, {Player:FirstName},

A(z) {Sender:Employer} egyik rendezője, itt nálunk teljesen <i> odavan</i> azért, hogy tévéműsort forgasson az üzemetekben.

Tudom, hogy ez teher számotokra, de természetesen fizetünk érte kárpótlást…","Hej, {Player:FirstName},

Tu {Sender:Employer} . Jeden z naszych reżyserów pragnie za wszelką cenę nakręcić program o twojej fabryce.

Rozumiem, że to dodatkowy problem, ale oczywiście zapłacimy za to całe przedsięwzięcie... ","Добрый день, {Player:FirstName}!

Мы из компании {Sender:Employer}. Хотели бы снять небольшой телесюжет на вашем заводе.

Разумеется, мы готовы заплатить за беспокойство... "
"Media","DilemmaButtonText","","MediaPerson","Too annoying!","PSG_10006155","","BothMechanicRelationships = +5;","TRUE","","","","Non, c'est trop de dérangement.","Che noia!","Das stört zu sehr!","¡Demasiado follón!","Incomodaria muito!","Nee, jullie zijn al irritant genoeg!","Túlságosan idegesítő lenne!","Nie chce mi się!","Слишком скучно!"
"Media","DilemmaButtonText","","MediaPerson","Money, you say?","PSG_10006156","","Transaction = +0.1; BothMechanicRelationships = -20;","TRUE","","","","Alors comme ça, vous paierez ?","Pagare, dici?","Bezahlung, sagen Sie?","¿He oído la palabra dinero?","Você falou em dinheiro?","Geld zei je?","Azt mondod, fizettek? ","Lubię pieniądze!","Деньги, говорите?"
"Media","DilemmaBirthday","Type = Header;","Assistant","{Subject:FirstName}'s birthday","PSG_10006158","Type = Dilemma9;","MailType = Dilemma; MailGroup = Team","TRUE","","","","{Subject:FirstName} fête son anniversaire","Compleanno di {Subject:FirstName}","{Subject:FirstName} hat Geburtstag","Cumpleaños de {Subject:FirstName}","Aniversário de {Subject:FirstName}","Verjaardag van {Subject:FirstName}","{Subject:FirstName} születésnapja","{Subject:FirstName} ma urodziny","{Subject:FirstName} празднует день рождения"
"Media","DilemmaBirthday","Type = Dilemma9;","Assistant","<gender^Subject=F>
Hi boss,

It's {Subject:FirstName}'s birthday! Should we get her a nice present? I hear she's pretty touchy about her birthday...

What do you think?
</gender>
<gender^Subject=M>
Hi boss,

It's {Subject:FirstName}'s birthday! Should we get him a nice present? I hear he's pretty touchy about his birthday...

What do you think?
</gender>
","PSG_10006159","","MailButton = PSG_10006160; MailButton = PSG_10006161; MailButton = PSG_10006162; SetSubject = BirthdayDriver;","TRUE","","","","Bonjour,

{Subject:FirstName} fête son anniversaire ! Est-ce qu'on devrait lui offrir un beau cadeau ? J'ai entendu dire que ça lui ferait plaisir...

 Qu'en pensez-vous ?","Ciao capo,

È il compleanno di {Subject:FirstName}! Facciamo un bel regalo? So che è molto suscettibile riguardo il suo compleanno...

Che ne pensi?","<gender^Subject=F>
Hey Chef,

{Subject:FirstName} hat Geburtstag! Sollen wir ein Geschenk besorgen? Sie ist wohl sehr empfindlich in dieser Sache ...

Was meinen Sie?
</gender>
<gender^Subject=M>
Hey Chef,

{Subject:FirstName} hat Geburtstag! Sollen wir ein Geschenk besorgen? Er ist wohl sehr empfindlich in dieser Sache ...

Was meinen Sie?
</gender>
","Hola,

¡Es el cumpleaños de {Subject:FirstName}! ¿Deberíamos hacerle un regalo? Parece que es de esas personas a las que les gustan los detalles.

¿Qué opinas?","<gender^Subject=F>
Oi chefe,

É o aniversário de {Subject:FirstName}! Será que devemos comprar um presente para ela? Ouvi dizer que ela é meio sensível no que diz respeito ao seu aniversário...

O que acha?
</gender>
<gender^Subject=M>
Oi chefe,

É o aniversário de {Subject:FirstName}! Será que devemos comprar um presente para ele? Ouvi dizer que ele é meio sensível no que diz respeito ao seu aniversário...

O que acha?
</gender>
","<gender^Subject=F>
Hallo baas,

{Subject:FirstName} is jarig! Moeten we een leuk cadeautje voor haar kopen? Ik heb gehoord dat ze haar verjaardag erg belangrijk vindt...

Wat denk je?
</gender>
<gender^Subject=M>
Hallo baas,

{Subject:FirstName} is jarig! Moeten we een leuk cadeautje voor hem kopen? Ik heb gehoord dat hij zijn verjaardag erg belangrijk vindt...

Wat denk je?
</gender>
","Helló, főnök,

{Subject:FirstName} születésnapja van! Vehetnénk neki valami szép ajándékot? Úgy hallom, elég érzékeny a születésnapját illetően...

Mit gondolsz?","Hej,

{Subject:FirstName} ma dziś urodziny! Powinniśmy kupić prezent? Podobno ma świra na punkcie swoich urodzin…

Co o tym myślisz?","<gender^Subject=F>
Привет, босс!

{Subject:FirstName} празднует день рождения! Надо бы сделать ей хороший подарок. Говорят, для нее это очень важно...

Что решаем?
</gender>
<gender^Subject=M>
Привет, босс!

{Subject:FirstName} празднует день рождения! Надо бы сделать ему хороший подарок. Говорят, для него это очень важно...

Что решаем?
</gender>"
"Media","DilemmaButtonText","","Assistant","A card will do.","PSG_10006160","","SubjectMorale = -10; AddPersonalityTrait = 1343;","TRUE","","","","Une carte fera l'affaire.","Un biglietto d'auguri basterà.","Eine Karte sollte reichen.","Pilladle una tarjeta de felicitación.","Acho que um cartão é o bastante.","Een kaart is prima.","Elég lesz neki egy üdvözlőlap. ","Wystarczą życzenia.","Хватит и открытки."
"Media","DilemmaButtonText","","Assistant","Let's throw a big party!","PSG_10006161","","SubjectMorale = +10; Transaction = -0.1;","TRUE","","","","Organisons une grande fête !","Organizziamo una festa!","Wir schmeißen eine Riesenparty!","¡Vamos a hacer un fiestón!","Vamos dar uma grande festa!","Laten we een groot feest organiseren!","Rendezzünk egy nagy bulit!","Urządźmy wielkie przyjęcie!","Устроим шумную вечеринку!"
"Media","DilemmaButtonText","","Assistant","A sportscar seems appropriate!","PSG_10006162","","SubjectMorale = +25; Transaction = -0.5; AddPersonalityTrait = 122;","TRUE","","","","Une voiture de course me semble au goût du jour !","Un'auto sportiva mi pare appropriata!","Ein Sportwagen erscheint angemessen.","¡Yo creo que un deportivo le alegrará!","Um carro esporte parece apropriado!","Een sportwagen lijkt me een goed idee!","Egy sportkocsi megfelelőnek tűnik!","Dostanie w prezencie samochód sportowy!","Спорткар - хороший подарок!"
"Media","Dilemma","Type = Header; DilemmaType = NonSpecParts","Assistant","{BestPartTeam:Name}'s {Part} design","PSG_10006163","Type = Dilemma10;","MailType = Dilemma; MailGroup = Team","TRUE","","","","Conception du moteur de {BestPartTeam:Name}","<gender^Part=M>
Il progetto del {Part} della {BestPartTeam:Name}
</gender>
<gender^Part=FP>
Il progetto delle {Part} della {BestPartTeam:Name}
</gender>
<gender^Part=MP>
Il progetto dei {Part} della {BestPartTeam:Name}
</gender>
<gender^Part=N>
Il progetto dell'{Part} della {BestPartTeam:Name}
</gender>","Design für {Part} von {BestPartTeam:Name}","Diseño de {Part} de {BestPartTeam:Name}","Design de {Part} da {BestPartTeam:Name}","Ontwerp van <lowercase>{Part}</lowercase> {BestPartTeam:Name}","A(z) {BestPartTeam:Name} {Part} terve","Projekt części {Part} drużyny {BestPartTeam:Name}","Проект детали ({Part}) команды {BestPartTeam:Name}"
"Media","Dilemma","Type = Dilemma10;","Assistant","{Player:FirstName},

Are you interested in a copy of the design for {BestPartTeam:Name}'s current {Part}? It's most excellent, I can assure you.

Where did I get it? Oh, don't you worry about that…","PSG_10006164","","MailButton = PSG_10006165; MailButton = PSG_10006166;","TRUE","","","","<gender^Part=F>

{Player:FirstName},

Une copie du nouveau design de la pièce de {BestPartTeam:Name} vous intéresse-t-elle ? Leur {Part} est vraiment impressionnante, je vous le promets.
Ne me demandez pas comment je me la suis procurée…
</gender>
<gender^Part=M>

{Player:FirstName},

Une copie du nouveau design de la pièce de {BestPartTeam:Name} vous intéresse-t-elle ? Leur {Part} est vraiment impressionnant, je vous le promets.
Ne me demandez pas comment je me la suis procurée…
</gender>
<gender^Part=MP>

{Player:FirstName},

Une copie du nouveau design de la pièce de {BestPartTeam:Name} vous intéresse-t-elle ? Leurs {Part} sont vraiment impressionnants, je vous le promets.
Ne me demandez pas comment je me la suis procurée…
</gender>","<gender^Part=M>
{Player:FirstName},

Ti interessa una copia del progetto dell'attuale {Part} della {BestPartTeam:Name}? È eccezionale, te lo assicuro.
Dove l'ho trovata? Oh, non preoccuparti...
</gender>
<gender^Part=FP>
{Player:FirstName},

Ti interessa una copia del progetto delle attuali {Part} della {BestPartTeam:Name}? Sono eccezionali, te lo assicuro.
Dove l'ho trovata? Oh, non preoccuparti...
</gender>
<gender^Part=MP>
{Player:FirstName},

Ti interessa una copia del progetto degli attuali {Part} della {BestPartTeam:Name}? Sono eccezionali, te lo assicuro.
Dove l'ho trovata? Oh, non preoccuparti...
</gender>
<gender^Part=N>
{Player:FirstName},

Ti interessa una copia del progetto dell'attuale {Part} della {BestPartTeam:Name}? È eccezionale, te lo assicuro.
Dove l'ho trovata? Oh, non preoccuparti...
</gender>
","<gender^Part=F>
{Player:FirstName},

haben Sie Interesse an einer Kopie des Designs der aktuellen {Part} von {BestPartTeam:Name}? Ich versichere Ihnen, es ist hervorragend.

Woher ich das hab? Zerbrechen Sie sich darüber mal nicht den Kopf ...
</gender>
<gender^Part=M>
{Player:FirstName},

haben Sie Interesse an einer Kopie des Designs des aktuellen {Part}s von {BestPartTeam:Name}? Ich versichere Ihnen, es ist hervorragend.

Woher ich das hab? Zerbrechen Sie sich darüber mal nicht den Kopf ...
</gender>
<gender^Part=FP>
{Player:FirstName},

haben Sie Interesse an einer Kopie des Designs der aktuellen {Part} von {BestPartTeam:Name}? Ich versichere Ihnen, es ist hervorragend.

Woher ich das hab? Zerbrechen Sie sich darüber mal nicht den Kopf ...
</gender>
<gender^Part=N>
{Player:FirstName},

haben Sie Interesse an einer Kopie des Designs des aktuellen {Part}s von {BestPartTeam:Name}? Ich versichere Ihnen, es ist hervorragend.

Woher ich das hab? Zerbrechen Sie sich darüber mal nicht den Kopf ...
</gender>","<gender^Part=F>
{Player:FirstName},

¿Te interesaría una copia de los esquemas del diseño de la nueva {Part} de {BestPartTeam:Name}? Es una maravilla, te lo aseguro.

¿Qué cómo es que lo tengo? Mejor no preguntes...
</gender>
<gender^Part=M>
{Player:FirstName},

¿Te interesaría una copia de los esquemas del diseño del nuevo {Part} de {BestPartTeam:Name}? Es una maravilla, te lo aseguro.

¿Que cómo es que lo tengo? Mejor no preguntes...
</gender>
<gender^Part=MP>
{Player:FirstName},

¿Te interesaría una copia de los esquemas del diseño de los nuevos {Part} de {BestPartTeam:Name}? Es una maravilla, te lo aseguro.

¿Que cómo es que lo tengo? Mejor no preguntes...
</gender>","<gender^Part=F>
{Player:FirstName},

Você tem interesse em uma cópia do design atual da {Part} da {BestPartTeam:Name}? É de ótima qualidade, posso garantir.

Como eu consegui isso? Ah, não se preocupe com isso...
</gender>
<gender^Part=M>
{Player:FirstName},

Você tem interesse em uma cópia do design atual do {Part} da {BestPartTeam:Name}? É de ótima qualidade, posso garantir.

Como eu consegui isso? Ah, não se preocupe com isso...
</gender>
<gender^Part=FP>
{Player:FirstName},

Você tem interesse em uma cópia do design atual das {Part} da {BestPartTeam:Name}? É de ótima qualidade, posso garantir.

Como eu consegui isso? Ah, não se preocupe com isso...
</gender>
<gender^Part=MP>
{Player:FirstName},

Você tem interesse em uma cópia do design atual dos {Part} da {BestPartTeam:Name}? É de ótima qualidade, posso garantir.

Como eu consegui isso? Ah, não se preocupe com isso...
</gender>
<gender^Part=N>
{Player:FirstName},

Você tem interesse em uma cópia do design atual da {Part} da {BestPartTeam:Name}? É de ótima qualidade, posso garantir.

Como eu consegui isso? Ah, não se preocupe com isso...
</gender>
","<gender^Part=M>
{Player:FirstName},

Ben je geïnteresseerd in een kopie van het ontwerp voor de huidige <lowercase>{Part}</lowercase> van {BestPartTeam:Name}? Het is echt geweldig. Dat kan ik je verzekeren.

Hoe ik eraan kom? O, maak je daar geen zorgen over…
</gender>
<gender^Part=MP>
{Player:FirstName},

Ben je geïnteresseerd in een kopie van het ontwerp voor de huidige <lowercase>{Part}</lowercase> van {BestPartTeam:Name}? Het is echt geweldig. Dat kan ik je verzekeren.

Hoe ik eraan kom? O, maak je daar geen zorgen over…
</gender>
<gender^Part=N>
{Player:FirstName},

Ben je geïnteresseerd in een kopie van het ontwerp voor het huidige <lowercase>{Part}</lowercase> van {BestPartTeam:Name}? Het is echt geweldig. Dat kan ik je verzekeren.

Hoe ik eraan kom? O, maak je daar geen zorgen over…
</gender>","{Player:FirstName},

Érdekel a(z) {BestPartTeam:Name} által készített aktuális {Part} tervének egyik példánya? Biztosíthatlak róla, hogy több mint kitűnő.

Hogy honnan szereztem? Ó, amiatt ne aggódj…","{Player:FirstName},

Drużyna {BestPartTeam:Name} ma taki projekt części {Part}. Chcesz może dostać kopię? Projekt jest naprawdę niezły.

Skąd go mam? Eee, to mało ważne...","{Player:FirstName},

Вас интересует копия новой детали ({Part}) команды {BestPartTeam:Name}? Качество отменное, уверяю вас.

Где мне удалось ее добыть? О, насчет этого можете не беспокоиться..."
